interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.90;0;5.00;1;2;20.11;6.90
0.00;30.00;120.00;6.32;1;5.00;1;2;24.87;6.32
0.00;30.00;120.00;6.28;2;5.00;1;2;34.61;6.28
0.00;30.00;120.00;6.87;3;5.00;1;2;31.44;6.87
0.00;30.00;120.00;4.12;4;5.00;1;1;4.04;4.12
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.51;6;5.00;1;1;3.69;4.51
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.63;8;5.00;1;1;1.73;9.63
0.00;30.00;120.00;10.51;9;12.00;1;1;3.81;10.51
0.00;30.00;720.00;3.68;10;6.17;6;6;30.41;6.91
0.00;30.00;600.00;3.28;11;5.00;5;5;25.37;6.03
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;10.17;13;5.00;1;1;1.64;10.17
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;16.28;110;5.00;3;3;3.07;16.34
0.00;30.00;0.00;-1.00;111;-1.00;0;1;1.09;-1.00
0.00;30.00;720.00;8.99;112;5.00;6;6;11.12;11.00
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.25;16;5.00;1;1;3.92;4.25
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;14.04;20;5.00;1;1;1.19;14.04
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;840.00;14.82;23;5.00;7;7;7.87;14.85
0.00;30.00;120.00;8.95;24;5.00;1;1;1.86;8.95
0.00;30.00;120.00;10.92;25;5.00;1;1;1.53;10.92
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.86;28;5.00;1;2;19.11;5.86
0.00;30.00;120.00;5.92;29;5.00;1;1;2.82;5.92
0.00;30.00;120.00;5.41;30;5.00;1;2;43.94;5.41
0.00;30.00;120.00;4.95;31;5.00;1;1;3.37;4.95
0.00;30.00;240.00;18.33;150;5.00;2;2;1.82;18.33
0.00;30.00;120.00;19.50;151;12.00;1;1;2.05;19.50
0.00;30.00;720.00;7.02;152;6.17;6;6;23.81;10.60
0.00;30.00;960.00;14.82;153;5.88;8;8;10.45;15.10
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;18.67;33;5.00;1;1;0.89;18.67
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;12.75;36;5.00;3;3;3.92;12.89
0.00;30.00;1080.00;14.95;37;5.00;9;9;10.03;15.50
0.00;30.00;0.00;-1.00;38;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;40;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;18.16;42;5.00;1;1;0.92;18.16
0.00;30.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;4.49;44;5.00;2;2;7.42;4.66
0.00;30.00;1080.00;9.42;45;5.00;9;9;15.92;9.45
0.00;30.00;0.00;-1.00;46;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;4.02;47;5.00;2;3;79.03;4.17
0.00;30.00;0.00;-1.00;48;-1.00;0;1;80.41;-1.00
0.00;30.00;120.00;5.82;49;5.00;1;2;76.71;5.82
0.00;30.00;0.00;-1.00;50;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;51;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;52;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;54;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;55;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;18.58;56;5.00;1;1;0.90;18.58
0.00;30.00;0.00;-1.00;57;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;58;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;59;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;60;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;61;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;62;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;63;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;18.17;64;5.00;1;1;0.92;18.17
0.00;30.00;0.00;-1.00;65;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.35;66;5.00;1;2;75.12;4.35
0.00;30.00;120.00;4.28;67;5.00;1;2;74.29;4.28
0.00;30.00;120.00;5.73;68;5.00;1;2;74.74;5.73
0.00;30.00;0.00;-1.00;69;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;70;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;71;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.61;72;5.00;1;1;2.97;5.61
0.00;30.00;0.00;-1.00;73;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;17.23;74;5.00;2;2;1.93;17.23
0.00;30.00;480.00;15.87;75;5.00;4;4;4.20;15.96
0.00;30.00;1080.00;16.93;76;5.00;9;9;8.86;16.99
0.00;30.00;0.00;-1.00;78;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;10.30;79;5.00;1;1;1.62;10.30
0.00;30.00;0.00;-1.00;80;-1.00;0;0;0.00;-1.00
