interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.29;0;5.00;1;2;21.32;6.29
0.00;30.00;120.00;6.96;1;5.00;1;2;27.62;6.96
0.00;30.00;120.00;7.90;2;5.00;1;2;29.37;7.90
0.00;30.00;120.00;7.45;3;5.00;1;2;47.08;7.45
0.00;30.00;120.00;5.15;4;5.00;1;1;3.24;5.15
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.46;6;5.00;1;1;3.05;5.46
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.90;8;5.00;1;1;1.68;9.90
0.00;30.00;120.00;9.04;9;12.00;1;1;4.42;9.04
0.00;30.00;720.00;2.94;10;6.17;6;6;37.40;6.83
0.00;30.00;600.00;3.08;11;5.00;5;5;27.04;6.97
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.67;13;5.00;1;1;1.72;9.67
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;16.59;110;5.00;3;3;3.01;16.59
0.00;30.00;0.00;-1.00;111;-1.00;0;1;1.48;-1.00
0.00;30.00;720.00;9.90;112;5.00;6;6;10.10;12.02
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;16;-1.00;0;1;1.73;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;15.32;20;5.00;1;1;1.09;15.32
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;840.00;14.49;23;5.00;7;7;8.05;14.55
0.00;30.00;120.00;8.47;24;5.00;1;1;1.97;8.47
0.00;30.00;120.00;10.59;25;5.00;1;1;1.57;10.59
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.73;28;5.00;1;2;20.12;4.73
0.00;30.00;120.00;5.36;29;5.00;1;1;3.11;5.36
0.00;30.00;120.00;5.54;30;5.00;1;2;42.15;5.54
0.00;30.00;120.00;5.38;31;5.00;1;1;3.10;5.38
0.00;30.00;240.00;20.16;150;5.00;2;2;1.65;20.26
0.00;30.00;120.00;19.45;151;12.00;1;1;2.06;19.45
0.00;30.00;720.00;9.39;152;6.17;6;6;14.76;10.81
0.00;30.00;960.00;14.22;153;5.88;8;8;10.85;14.64
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;19.19;33;5.00;1;1;0.87;19.19
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;13.03;36;5.00;3;3;3.84;13.16
0.00;30.00;960.00;16.24;37;5.00;8;8;8.21;16.26
