tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;19.18;0.00;0.00;48484828#4_1;122.45;20.25;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;225.28;1.21;0.00;0.34;taxi;;0;0.00;24214.142578;271.005730;1.824403;9.766489;0.482280;0;10.408505
14.00;53292332#0_0;29.81;10.86;0.00;0.00;240384794_0;66.66;3.71;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;14.00;0.122.0;1;137.54;0.98;0.00;2.99;passenger;;0;0.00;68545.204389;1115.871670;6.710343;28.833834;1.319056;0;29.464528
17.00;48484723_1;142.71;21.24;0.00;0.00;48484828#4_1;0.00;21.52;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;17.00;0.162.0;0;347.73;1.29;0.00;0.69;passenger;;0;0.00;62051.841160;669.348196;4.564021;24.707226;1.227677;0;26.673145
19.00;53283046#0_0;165.89;22.60;0.00;0.00;192483968#1_0;0.00;22.61;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;19.00;0.182.0;0;368.27;1.36;0.00;1.99;passenger;;0;0.00;96220.418260;1086.006922;7.298739;38.551133;1.930146;0;41.360591
21.00;53292332#0_0;29.81;12.20;0.00;0.00;--199263543_0;38.34;12.55;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;186.58;1.13;0.00;7.38;passenger;;0;0.00;70241.194386;1184.730067;7.058005;29.527404;1.333678;0;30.193611
23.00;53281543_0;136.33;12.90;0.00;0.00;408074469#0_2;0.00;20.42;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;23.00;1.292.0;1;313.79;1.22;0.00;3.22;passenger;;0;0.00;49303.666861;521.553279;3.535232;19.353052;0.807368;0;21.193473
23.00;53283046#0_0;165.89;19.22;1.00;1.00;192483968#1_0;0.00;7.90;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.20;0.00;2.80;taxi;;0;0.00;97966.891405;1185.499167;7.717459;40.093008;1.909601;0;42.111336
32.00;48484723_1;142.71;19.56;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;29.00;2.150.0;0;335.63;1.20;0.00;11.51;bus;;0;0.00;675763.407477;1004.062171;195.147145;5134.027723;107.806464;0;288.206674
33.00;28639939#0_0;139.89;16.56;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.19;0.00;12.74;passenger;;1;3.00;125978.600498;1918.817803;11.710581;52.597855;2.448589;0;54.152484
35.00;775830384_1;114.22;19.60;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;35.00;0.281.0;1;403.47;1.20;0.00;13.91;passenger;;1;6.00;159787.583584;2912.124492;16.987464;66.498642;3.211429;0;68.685762
35.00;53283046#0_1;165.89;19.41;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.84;bus;;0;0.00;669441.928174;981.181803;186.126436;5067.862204;105.295838;0;285.509390
36.00;775830384_1;114.22;20.08;4.00;4.00;53281545#2_0;0.00;5.02;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;32.00;6.1161.0;1;398.70;1.22;0.00;11.71;taxi;;0;0.00;156515.447789;2516.113810;15.224057;65.673856;3.160999;0;67.278876
39.00;-292382413_0;152.29;13.76;2.00;2.00;53281545#2_1;0.00;13.45;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;37.00;0.284.0;1;410.56;1.26;0.00;11.84;passenger;;1;2.00;141993.565680;2097.547588;12.926367;58.598278;2.695345;0;61.036668
40.00;28639939#0_0;139.89;16.93;5.00;5.00;53281545#2_0;0.00;1.25;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;35.00;6.1162.0;1;341.71;1.26;0.00;15.56;taxi;;1;1.00;149455.499422;2645.758940;15.629083;63.437846;3.028791;0;64.244249
41.00;37022128_0;106.30;22.19;3.00;3.00;53281545#2_0;0.00;9.28;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;38.00;0.285.0;1;390.07;1.43;0.00;20.94;passenger;;1;5.00;205635.415495;3808.001846;22.284171;87.345750;4.244944;0;88.393558
43.00;37022128_0;106.30;19.01;7.00;7.00;53281545#2_0;0.00;0.46;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;36.00;6.1164.0;1;397.92;1.20;0.00;15.18;taxi;;0;0.00;162477.660879;2804.846035;16.667879;68.185340;3.252616;0;69.841949
43.00;775830384_1;114.22;19.69;21.00;0.43;53281545#2_1;0.00;20.14;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;22.00;0.281.1;1;398.70;1.21;0.00;1.42;passenger;;0;0.00;78308.902137;671.439092;4.921252;30.225624;1.386166;0;33.661372
44.00;-292382413_0;152.29;12.76;6.00;6.00;53281545#2_0;12.20;6.28;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;38.00;6.1163.0;1;406.21;1.16;0.00;11.84;taxi;;1;2.00;141401.247006;2273.814814;13.737058;59.460280;2.793906;0;60.782008
50.00;53292419_0;342.11;11.05;0.00;0.00;--199263543_0;68.84;11.86;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;50.00;0.83.0;1;515.71;1.07;0.00;9.60;passenger;;0;0.00;139760.919658;2051.657045;12.567606;56.552293;2.392450;0;60.077275
51.00;53292418_0;332.16;13.13;1.00;1.00;--199263543_0;0.00;9.30;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;50.00;0.84.0;1;624.08;1.24;0.00;7.85;passenger;;0;0.00;167226.823578;2112.326870;13.573952;67.454469;2.970985;0;71.883345
52.00;-49049137_0;228.40;14.72;3.00;3.00;--199263543_0;0.00;6.23;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;49.00;0.86.0;1;666.79;1.41;0.00;12.92;passenger;;0;0.00;211591.886124;2872.669667;18.124527;87.201876;4.032335;0;90.953648
56.00;-49030944#2_0;126.35;19.90;0.00;0.00;-47826546_0;41.66;14.10;vehroute_1.550.0 tripinfo_1.550.0 routing_1.550.0 emissions_1.550.0;56.00;1.550.0;1;721.94;1.27;0.00;7.78;passenger;;0;0.00;175008.855319;2267.102733;14.464801;70.925388;3.133786;0;75.228486
57.00;-53292327_0;316.56;12.60;2.00;2.00;--199263543_0;0.00;9.48;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;55.00;0.85.0;1;679.97;1.18;0.00;8.48;passenger;;0;0.00;168595.243443;2289.952409;14.414135;68.471493;2.998858;0;72.471655
57.00;775830384_0;114.22;8.15;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;57.00;2.250.0;1;336.50;1.20;15.00;21.16;bus;;0;0.00;826083.797330;1481.721915;302.226493;6707.395804;155.480511;0;352.264054
58.00;-49030944#2_0;126.35;23.14;0.00;0.00;-47826546_0;0.00;15.58;vehroute_1.530.0 tripinfo_1.530.0 routing_1.530.0 emissions_1.530.0;58.00;1.530.0;1;772.29;1.40;0.00;11.69;passenger;;0;0.00;232611.105687;3007.170778;19.141185;94.736265;4.335203;0;99.988901
58.00;28639939#0_0;139.89;16.60;24.00;24.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;34.00;2.350.0;1;329.61;1.20;0.00;14.43;bus;;0;0.00;773576.119394;1164.630411;220.474027;5911.343933;124.397255;0;329.912584
58.00;53283046#0_0;165.89;17.47;36.00;0.00;192483968#1_0;0.00;18.15;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;22.00;0.182.1;0;368.27;1.09;0.00;0.94;passenger;;0;0.00;62255.970895;449.260864;3.442204;23.481141;1.009441;0;26.761011
62.00;53281543_0;136.33;12.97;23.00;23.00;408074469#0_0;12.10;0.00;vehroute_3.300.0 tripinfo_3.300.0 routing_3.300.0 emissions_3.300.0;39.00;3.300.0;1;301.69;1.20;0.00;19.25;bus;;0;0.00;616555.545122;1022.248652;204.330200;4864.623872;108.232095;0;262.932713
63.00;775830384_1;114.22;21.22;42.00;0.86;53281545#2_0;0.00;21.81;vehroute_0.281.2 tripinfo_0.281.2 routing_0.281.2 emissions_0.281.2;21.00;0.281.2;1;398.70;1.31;0.00;1.38;passenger;;0;0.00;83786.041693;839.156437;5.858269;32.948612;1.594954;0;36.015689
65.00;48484826_0;279.83;12.27;5.00;5.00;--199263543_0;0.00;5.85;vehroute_0.87.0 tripinfo_0.87.0 routing_0.87.0 emissions_0.87.0;60.00;0.87.0;1;792.77;1.22;0.00;10.71;passenger;;0;0.00;196266.130108;2488.747505;15.911196;79.359629;3.581131;0;84.365937
65.00;49049126_0;160.53;11.92;7.00;7.00;--199263543_0;0.00;6.42;vehroute_0.88.0 tripinfo_0.88.0 routing_0.88.0 emissions_0.88.0;58.00;0.88.0;1;790.06;1.17;0.00;10.12;passenger;;0;0.00;185713.116242;2219.147271;14.361767;73.750503;3.264018;0;79.829792
65.00;50172050#0_0;132.31;11.86;0.00;0.00;192483968#1_1;119.73;19.50;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;65.00;0.185.0;1;1006.58;1.17;0.00;8.98;passenger;;1;2.00;186212.634274;2087.841199;13.904284;73.497595;3.352794;0;80.044391
68.00;-37061736#7_0;33.63;10.31;0.00;0.00;583371595#1_0;47.83;15.83;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;68.00;0.33.0;1;883.18;0.95;0.00;9.76;passenger;;1;1.00;172773.644902;1869.670331;12.413599;66.929279;2.735347;0;74.267955
70.00;-37061736#7_0;33.63;11.87;2.00;2.00;583371595#1_0;0.00;13.44;vehroute_6.1062.0 tripinfo_6.1062.0 routing_6.1062.0 emissions_6.1062.0;68.00;6.1062.0;1;933.54;1.13;0.00;16.16;taxi;;0;0.00;261804.858900;3579.924790;22.460068;108.281012;5.048838;0;112.537815
73.00;gneE5_0;349.68;11.07;0.00;0.00;192483968#1_1;66.17;18.44;vehroute_0.184.0 tripinfo_0.184.0 routing_0.184.0 emissions_0.184.0;73.00;0.184.0;1;1044.18;1.11;0.00;4.97;passenger;;0;0.00;165877.389380;1397.810589;10.186267;62.885085;2.568766;0;71.303415
74.00;-37061736#7_0;33.63;14.72;21.00;0.43;583371595#1_0;0.00;22.67;vehroute_0.33.1 tripinfo_0.33.1 routing_0.33.1 emissions_0.33.1;53.00;0.33.1;1;931.01;1.36;0.00;9.45;passenger;;0;0.00;210935.869764;2698.249438;17.420124;85.922802;4.249547;0;90.671427
77.00;163041337_0;150.93;11.74;0.00;0.00;583371595#1_1;67.01;19.53;vehroute_0.34.0 tripinfo_0.34.0 routing_0.34.0 emissions_0.34.0;77.00;0.34.0;1;1231.46;1.17;0.00;8.26;passenger;;0;0.00;229296.742490;2480.474654;16.706042;91.131231;4.175318;0;98.564116
80.00;775830384_0;114.22;7.94;18.00;18.00;53281545#2_0;12.10;0.00;vehroute_2.50.0 tripinfo_2.50.0 routing_2.50.0 emissions_2.50.0;62.00;2.50.0;1;394.45;1.20;15.00;26.48;bus;;0;0.00;895443.958020;1589.445583;323.634331;7242.006512;166.994016;0;381.844756
81.00;48484723_0;142.71;20.72;0.00;0.00;49070929#0_0;65.27;14.04;vehroute_7.1192.0 tripinfo_7.1192.0 routing_7.1192.0 emissions_7.1192.0;81.00;7.1192.0;1;1059.44;1.26;0.00;26.06;taxi;;1;5.00;291758.486315;4149.117351;25.896360;119.852916;5.712425;0;125.413665
83.00;53292332#0_0;29.81;12.67;0.00;0.00;583371595#1_0;148.86;20.41;vehroute_0.37.0 tripinfo_0.37.0 routing_0.37.0 emissions_0.37.0;83.00;0.37.0;1;1507.16;1.22;0.00;7.05;passenger;;0;0.00;270315.907713;2694.864789;18.598020;106.049149;4.975093;0;116.196252
85.00;47661751#0_0;121.06;12.84;0.00;0.00;583371595#1_0;90.50;19.40;vehroute_0.35.0 tripinfo_0.35.0 routing_0.35.0 emissions_0.35.0;85.00;0.35.0;1;1321.25;1.16;0.00;12.24;passenger;;0;0.00;263231.079750;2704.831256;18.348156;103.862434;4.638803;0;113.150986
87.00;775830384_0;114.22;20.98;0.00;0.00;48484721#2_0;52.84;21.70;vehroute_6.1141.0 tripinfo_6.1141.0 routing_6.1141.0 emissions_6.1141.0;87.00;6.1141.0;1;450.96;1.30;0.00;65.12;taxi;;2;52.00;257758.369332;9671.503519;50.159221;112.844913;5.819967;0;110.802318
90.00;53281792_0;131.79;11.74;1.00;1.00;192483968#1_1;0.00;17.80;vehroute_0.186.0 tripinfo_0.186.0 routing_0.186.0 emissions_0.186.0;89.00;0.186.0;1;1263.51;1.07;0.00;12.69;passenger;;1;1.00;214456.175438;2257.949191;15.186371;82.815837;3.493001;0;92.185377
90.00;37022128_0;106.30;21.55;0.00;0.00;252220162_1;0.00;14.62;vehroute_0.222.0 tripinfo_0.222.0 routing_0.222.0 emissions_0.222.0;90.00;0.222.0;1;1019.01;1.32;0.00;34.45;passenger;;2;18.00;326016.071781;5906.903582;34.717976;135.770669;6.554932;0;140.140188
90.00;775830384_1;114.22;18.25;0.00;0.00;48484721#2_0;0.00;18.30;vehroute_0.261.0 tripinfo_0.261.0 routing_0.261.0 emissions_0.261.0;90.00;0.261.0;1;509.16;1.10;0.00;60.62;passenger;;1;47.00;238342.880442;8858.947757;45.925696;103.405674;5.207112;0;102.456370
90.00;163041337_0;150.93;13.55;3.00;3.00;583371595#1_0;0.00;10.46;vehroute_6.1063.0 tripinfo_6.1063.0 routing_6.1063.0 emissions_6.1063.0;87.00;6.1063.0;1;1305.30;1.23;0.00;18.56;taxi;;0;0.00;345805.303470;4434.746329;28.499168;142.581920;6.694676;0;148.645526
91.00;47663822#2.31_1;76.83;20.17;0.00;0.00;583371595#1_1;0.00;21.13;vehroute_1.32.0 tripinfo_1.32.0 routing_1.32.0 emissions_1.32.0;91.00;1.32.0;1;1047.06;1.27;0.00;39.48;passenger;;1;28.00;255491.021299;5932.824885;33.083821;105.515829;5.192614;0;109.825675
91.00;53283046#0_0;165.89;18.59;9.00;9.00;--199263543_0;0.00;7.41;vehroute_0.89.0 tripinfo_0.89.0 routing_0.89.0 emissions_0.89.0;82.00;0.89.0;1;1273.32;1.13;0.00;11.15;passenger;;0;0.00;253199.540708;2833.153673;18.562875;100.370162;4.531381;0;108.838950
91.00;47661751#0_0;121.06;13.79;4.00;4.00;583371595#1_0;0.00;7.52;vehroute_6.1064.0 tripinfo_6.1064.0 routing_6.1064.0 emissions_6.1064.0;87.00;6.1064.0;1;1407.45;1.27;0.00;16.45;taxi;;0;0.00;357091.554674;4503.374386;29.019521;146.736742;7.025848;0;153.496828
92.00;775830384_1;114.22;20.51;0.00;0.00;gneE8_0;0.00;14.08;vehroute_0.241.0 tripinfo_0.241.0 routing_0.241.0 emissions_0.241.0;92.00;0.241.0;1;583.53;1.27;0.00;59.87;passenger;;1;45.00;284130.518159;9413.592860;49.614443;122.642150;6.180639;0;122.138202
94.00;199263543_0;77.99;11.12;0.00;0.00;583371595#1_1;126.00;18.19;vehroute_0.36.0 tripinfo_0.36.0 routing_0.36.0 emissions_0.36.0;94.00;0.36.0;1;1460.62;1.09;0.00;9.42;passenger;;0;0.00;277012.126422;2586.636355;18.021847;107.266283;4.651290;0;119.074999
94.00;47663822#2.31_2;76.83;18.87;0.00;0.00;-252220824_0;0.00;13.27;vehroute_1.490.0 tripinfo_1.490.0 routing_1.490.0 emissions_1.490.0;94.00;1.490.0;1;1601.51;1.19;0.00;10.85;passenger;;0;0.00;333362.327246;3598.139666;24.279929;133.035526;6.223228;0;143.296926
95.00;775830384_2;114.22;20.32;0.00;0.00;192483968#1_1;0.00;20.96;vehroute_0.181.0 tripinfo_0.181.0 routing_0.181.0 emissions_0.181.0;95.00;0.181.0;1;1578.90;1.26;0.00;18.73;passenger;;1;6.00;316875.539735;3690.230219;24.431412;126.102112;6.028590;0;136.210213
95.00;775830384_1;114.22;19.79;0.00;0.00;252220162_0;0.00;13.89;vehroute_0.221.0 tripinfo_0.221.0 routing_0.221.0 emissions_0.221.0;95.00;0.221.0;1;1024.55;1.25;0.00;36.68;passenger;;2;19.00;302716.582434;5881.113156;33.993179;125.211405;5.958203;0;130.125283
