tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;19.29;0.00;0.00;48484828#4_1;120.89;20.01;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;226.84;1.20;0.00;0.45;taxi;;0;0.00;30777.801542;262.026588;1.920379;11.838637;0.550933;0;13.229948
14.00;53292332#0_0;29.81;12.68;0.00;0.00;240384794_0;53.77;10.03;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;14.00;0.122.0;1;150.43;1.15;0.00;3.89;passenger;;0;0.00;68271.755407;1061.805830;6.477163;29.316240;1.406773;0;29.346800
19.00;48484723_1;142.71;18.98;0.00;0.00;48484828#4_1;0.00;19.50;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.17;0.00;0.53;passenger;;0;0.00;52581.204856;344.614537;2.795512;19.524093;0.865060;0;22.602267
20.00;53283046#0_0;165.89;18.39;0.00;0.00;192483968#1_0;0.00;19.49;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;20.00;0.182.0;0;368.27;1.17;0.00;0.93;passenger;;0;0.00;66022.782468;624.795862;4.420212;25.935626;1.215123;0;28.380101
21.00;53292332#0_0;29.81;12.63;0.00;0.00;--199263543_0;33.02;13.37;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;191.90;1.20;0.00;7.86;passenger;;0;0.00;71221.204912;1160.414107;6.979028;30.088206;1.385110;0;30.614796
22.00;53283046#0_0;165.89;19.12;1.00;1.00;192483968#1_0;0.00;15.62;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;21.00;7.1132.0;0;368.27;1.17;0.00;1.52;taxi;;0;0.00;84036.362395;938.722001;6.268650;34.034410;1.633009;0;36.123234
26.00;53281543_0;136.33;13.77;0.00;0.00;408074469#0_2;0.00;21.42;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;26.00;1.292.0;1;313.79;1.28;0.00;6.83;passenger;;0;0.00;74998.536150;1063.547246;6.619135;30.351581;1.347498;0;32.238599
30.00;48484723_1;142.71;19.65;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;27.00;2.150.0;0;335.63;1.20;0.00;9.99;bus;;0;0.00;668997.944015;968.271785;181.926384;5044.958360;104.019083;0;285.321518
33.00;28639939#0_0;139.89;17.24;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.25;0.00;13.70;passenger;;1;4.00;130888.073148;2006.052470;12.181316;54.754095;2.575257;0;56.262807
34.00;775830384_1;114.22;19.28;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;34.00;0.281.0;1;403.47;1.17;0.00;11.99;passenger;;1;6.00;137219.267010;2640.641465;15.280680;57.510785;2.813125;0;58.984660
