tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;18.64;0.00;0.00;48484828#4_1;135.65;19.67;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;212.08;1.18;0.00;0.50;taxi;;0;0.00;15926.132164;42.806301;0.521880;5.429308;0.212025;0;6.845953
18.00;48484723_1;142.71;19.91;0.00;0.00;48484828#4_1;0.00;20.32;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;18.00;0.162.0;0;347.73;1.22;0.00;0.61;passenger;;0;0.00;52523.778433;401.369767;3.096785;19.865568;0.919388;0;22.577553
20.00;53292332#0_0;29.81;11.04;0.00;0.00;--199263543_0;31.29;11.38;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;20.00;0.82.0;1;193.63;1.02;0.00;4.46;passenger;;0;0.00;78248.369771;1279.437876;7.682337;32.837550;1.490491;0;33.635512
25.00;53283046#0_0;165.89;16.51;0.00;0.00;192483968#1_0;0.00;17.18;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;25.00;0.182.0;0;368.27;1.03;0.00;3.02;passenger;;0;0.00;63521.680321;630.198924;4.349939;25.105042;1.103790;0;27.305057
25.00;53281543_0;136.33;13.68;0.00;0.00;408074469#0_2;0.00;21.15;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;25.00;1.292.0;1;313.79;1.27;0.00;6.13;passenger;;0;0.00;65876.966035;946.983510;5.823199;26.090480;1.132029;0;28.317740
26.00;53283046#0_0;165.89;17.39;1.00;1.00;192483968#1_0;0.00;14.46;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;25.00;7.1132.0;0;368.27;1.23;0.00;6.92;taxi;;0;0.00;96706.509964;1154.653939;7.574677;39.571874;1.825656;0;41.569604
32.00;28639939#0_0;139.89;16.80;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;32.00;0.283.0;1;333.86;1.23;0.00;12.62;passenger;;1;4.00;135128.182392;2102.149987;12.753589;56.854762;2.686889;0;58.085412
32.00;48484723_1;142.71;19.52;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;29.00;2.150.0;0;335.63;1.20;0.00;12.15;bus;;0;0.00;671299.594140;1005.127993;194.624063;5114.612049;107.736866;0;286.300073
34.00;775830384_1;114.22;19.91;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;34.00;0.281.0;1;403.47;1.25;0.00;14.03;passenger;;1;6.00;138124.776257;2733.572000;15.768685;58.301001;2.851333;0;59.373913
36.00;53283046#0_1;165.89;20.00;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;30.00;3.450.0;0;356.19;1.20;0.00;11.68;bus;;0;0.00;740548.554412;1089.195262;211.766232;5606.491065;117.150023;0;315.839971
39.00;-292382413_0;152.29;13.28;2.00;2.00;53281545#2_1;0.00;13.46;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;37.00;0.284.0;1;410.56;1.22;0.00;11.23;passenger;;1;2.00;136707.283516;2185.166502;13.230396;57.751195;2.745575;0;58.764209
39.00;37022128_0;106.30;20.94;3.00;3.00;53281545#2_0;0.00;9.04;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;36.00;0.285.0;1;390.07;1.29;0.00;16.72;passenger;;0;0.00;175769.483742;2852.622736;17.228417;74.803033;3.637146;0;75.555150
39.00;775830384_1;114.22;19.10;4.00;4.00;53281545#2_0;0.00;4.84;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;35.00;6.1161.0;1;398.70;1.15;0.00;13.40;taxi;;0;0.00;159266.070742;2553.862804;15.396531;65.878133;3.083898;0;68.461443
40.00;28639939#0_0;139.89;16.27;5.00;5.00;53281545#2_0;0.00;1.25;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;35.00;6.1162.0;1;341.71;1.21;0.00;14.56;taxi;;0;0.00;156618.289280;2829.344456;16.633655;66.634207;3.190809;0;67.323229
42.00;37022128_0;106.30;20.18;7.00;7.00;53281545#2_0;0.00;1.11;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;35.00;6.1164.0;1;397.92;1.23;0.00;14.77;taxi;;0;0.00;173547.156180;2919.614631;17.471194;73.232557;3.554141;0;74.600058
43.00;-292382413_0;152.29;13.35;6.00;6.00;53281545#2_0;12.83;5.61;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;37.00;6.1163.0;1;405.58;1.22;0.00;11.48;taxi;;0;0.00;142495.942462;2255.986914;13.664323;59.081062;2.707069;0;61.252718
44.00;53292419_0;342.11;12.71;0.00;0.00;--199263543_0;58.29;13.92;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;44.00;0.83.0;1;526.26;1.25;0.00;8.07;passenger;;0;0.00;136353.401238;1895.614113;11.866624;56.118619;2.504794;0;58.612202
44.00;775830384_1;114.22;19.31;21.00;0.43;53281545#2_1;0.00;19.49;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;23.00;0.281.1;1;398.70;1.17;0.00;1.26;passenger;;0;0.00;81419.407368;784.038546;5.431292;31.940265;1.467034;0;34.998418
49.00;53292418_0;332.16;13.86;1.00;1.00;--199263543_0;0.00;9.57;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;48.00;0.84.0;1;624.08;1.35;0.00;9.79;passenger;;0;0.00;142557.173241;1788.617888;11.496670;58.010144;2.575635;0;61.278859
