interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.23;0;5.00;1;2;21.94;6.23
0.00;30.00;120.00;6.84;1;5.00;1;2;26.94;6.84
0.00;30.00;120.00;7.63;2;5.00;1;2;30.51;7.63
0.00;30.00;120.00;6.50;3;5.00;1;2;34.78;6.50
0.00;30.00;120.00;5.74;4;5.00;1;1;2.90;5.74
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.39;6;5.00;1;1;3.09;5.39
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.49;8;5.00;1;1;1.76;9.49
0.00;30.00;120.00;8.23;9;12.00;1;1;4.86;8.23
0.00;30.00;720.00;3.93;10;6.17;6;6;28.65;7.31
0.00;30.00;600.00;3.09;11;5.00;5;5;27.00;6.46
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.97;13;5.00;1;1;1.67;9.97
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;17.69;110;5.00;3;3;2.83;17.72
0.00;30.00;0.00;-1.00;111;-1.00;0;1;0.02;-1.00
0.00;30.00;720.00;8.87;112;5.00;6;6;11.28;11.89
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;16;-1.00;0;1;0.50;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;20;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;960.00;14.38;23;5.00;8;8;9.27;14.48
0.00;30.00;120.00;8.98;24;5.00;1;1;1.86;8.98
0.00;30.00;120.00;9.98;25;5.00;1;1;1.67;9.98
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.31;28;5.00;1;2;17.79;5.31
0.00;30.00;120.00;5.98;29;5.00;1;1;2.79;5.98
0.00;30.00;120.00;4.69;30;5.00;1;2;46.94;4.69
0.00;30.00;120.00;4.58;31;5.00;1;1;3.64;4.58
0.00;30.00;240.00;17.59;150;5.00;2;2;1.89;17.59
0.00;30.00;120.00;19.71;151;12.00;1;1;2.03;19.71
0.00;30.00;600.00;5.69;152;6.40;5;6;27.31;10.21
0.00;30.00;1080.00;10.56;153;5.78;9;9;15.66;12.79
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;19.35;33;5.00;1;1;0.86;19.35
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;13.25;36;5.00;3;3;3.77;13.47
0.00;30.00;960.00;16.71;37;5.00;8;8;7.98;16.74
0.00;30.00;0.00;-1.00;38;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;40;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;18.89;42;5.00;1;1;0.88;18.89
0.00;30.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
