tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;53283046#0_0;165.89;18.54;0.00;0.00;192483968#1_0;160.04;18.94;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;12.00;7.1132.0;0;208.23;1.14;0.00;0.50;taxi;;0;0.00;22746.791670;103.088836;1.010225;8.183249;0.338085;0;9.777833
13.00;48484723_1;142.71;18.91;0.00;0.00;48484828#4_1;108.55;19.80;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;13.00;7.1122.0;0;239.18;1.19;0.00;0.51;taxi;;0;0.00;24673.984076;135.308589;1.206988;9.001791;0.390276;0;10.606234
14.00;53292332#0_0;29.81;12.39;0.00;0.00;240384794_0;59.47;7.70;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;14.00;0.122.0;1;144.73;1.17;0.00;4.51;passenger;;0;0.00;72321.167319;1150.567454;6.967509;30.785299;1.440232;0;31.087543
20.00;53292332#0_0;29.81;10.82;0.00;0.00;--199263543_0;32.84;11.16;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;20.00;0.82.0;1;192.08;1.00;0.00;4.90;passenger;;0;0.00;71053.057220;1211.012086;7.162969;29.627716;1.322224;0;30.542648
22.00;48484723_1;142.71;16.84;0.00;0.00;48484828#4_1;0.00;17.15;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;22.00;0.162.0;0;347.73;1.03;0.00;0.87;passenger;;0;0.00;47739.652616;237.460272;2.203055;17.376607;0.682201;0;20.521170
23.00;53283046#0_0;165.89;16.76;0.00;0.00;192483968#1_0;0.00;17.81;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;23.00;0.182.0;0;368.27;1.07;0.00;1.82;passenger;;0;0.00;75985.165392;767.709658;5.265751;30.214668;1.371826;0;32.662483
25.00;53281543_0;136.33;11.70;0.00;0.00;408074469#0_2;0.00;19.35;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;25.00;1.292.0;1;313.79;1.16;0.00;3.91;passenger;;0;0.00;59524.128373;763.960476;4.833793;23.636874;1.013546;0;25.586843
31.00;28639939#0_0;139.89;17.28;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;31.00;0.283.0;1;333.86;1.31;0.00;13.26;passenger;;1;1.00;137054.201446;2304.389126;13.737091;58.094001;2.785987;0;58.913372
31.00;48484723_1;142.71;19.82;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.29;bus;;0;0.00;684778.422331;998.243521;192.147224;5170.914940;107.403640;0;292.054646
32.00;775830384_1;114.22;21.84;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;32.00;0.281.0;1;403.47;1.37;0.00;13.70;passenger;;1;4.00;140186.947685;2301.018372;13.862412;58.468504;2.854912;0;60.260053
35.00;53283046#0_1;165.89;19.81;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;11.08;bus;;0;0.00;686429.939494;1007.848428;192.438820;5198.041944;108.206294;0;292.755429
38.00;775830384_1;114.22;18.65;4.00;4.00;53281545#2_0;0.00;5.05;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;34.00;6.1161.0;1;398.70;1.16;0.00;11.64;taxi;;0;0.00;132876.906960;2031.463936;12.361022;54.160255;2.461322;0;57.117999
41.00;28639939#0_0;139.89;16.33;5.00;5.00;53281545#2_0;0.00;1.32;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;36.00;6.1162.0;1;341.71;1.22;0.00;15.86;taxi;;0;0.00;149805.496264;2798.042719;16.325298;63.740450;3.040012;0;64.394802
42.00;37022128_0;106.30;18.15;3.00;3.00;53281545#2_0;0.00;9.26;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;39.00;0.285.0;1;390.07;1.13;0.00;17.70;passenger;;2;3.00;159141.711515;2897.390721;16.966758;67.257035;3.192943;0;68.408039
43.00;-292382413_0;152.29;11.01;2.00;2.00;53281545#2_1;0.00;12.25;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;41.00;0.284.0;1;410.56;1.07;0.00;12.43;passenger;;0;0.00;134491.164771;2176.449172;13.016743;54.965427;2.398062;0;57.812064
44.00;53292419_0;342.11;13.67;0.00;0.00;--199263543_0;59.17;13.82;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;44.00;0.83.0;1;525.38;1.24;0.00;8.26;passenger;;0;0.00;146355.790629;1906.855462;12.131989;59.519085;2.609660;0;62.911810
44.00;37022128_0;106.30;18.56;8.00;8.00;53281545#2_0;0.00;1.25;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;36.00;6.1164.0;1;397.92;1.17;0.00;14.52;taxi;;0;0.00;165320.100994;2754.468171;16.442650;68.924785;3.260796;0;71.063781
45.00;-292382413_0;152.29;12.51;6.00;6.00;53281545#2_0;11.63;5.32;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;39.00;6.1163.0;1;406.78;1.18;0.00;13.23;taxi;;1;2.00;119766.235291;1953.566899;11.677874;49.306794;2.222468;0;51.482340
45.00;775830384_1;114.22;18.40;21.00;0.43;53281545#2_1;0.00;19.27;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;24.00;0.281.1;1;398.70;1.16;0.00;1.77;passenger;;0;0.00;69096.116081;680.262824;4.712218;27.270559;1.247085;0;29.701209
53.00;50172050#0_0;132.31;14.01;0.00;0.00;192483968#1_1;119.06;22.70;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;53.00;0.185.0;1;1007.25;1.36;0.00;4.35;passenger;;0;0.00;197037.195297;2028.048765;14.016581;77.101620;3.706050;0;84.697173
56.00;53281543_0;136.33;13.21;21.00;21.00;408074469#0_0;12.10;0.00;vehroute_3.300.0 tripinfo_3.300.0 routing_3.300.0 emissions_3.300.0;35.00;3.300.0;1;301.69;1.20;0.00;14.63;bus;;0;0.00;565641.846429;913.536972;181.097105;4422.049426;97.013108;0;241.225107
57.00;-49049137_0;228.40;14.34;3.00;3.00;--199263543_0;0.00;2.68;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;54.00;0.86.0;1;666.79;1.30;0.00;14.62;passenger;;0;0.00;211057.868749;3201.066290;19.618437;88.870195;4.199316;0;90.724037
57.00;775830384_0;114.22;7.63;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;57.00;2.250.0;1;336.50;1.20;15.00;21.27;bus;;0;0.00;835117.291303;1500.589279;307.511627;6783.632909;157.513402;0;356.117010
58.00;53292418_0;332.16;11.60;1.00;1.00;--199263543_0;0.00;11.01;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;57.00;0.84.0;1;624.08;1.07;0.00;8.55;passenger;;0;0.00;150640.298812;2130.755656;13.241101;61.116149;2.604080;0;64.753760
58.00;28639939#0_0;139.89;16.30;25.00;25.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;33.00;2.350.0;1;329.61;1.20;0.00;13.20;bus;;0;0.00;785909.196257;1169.142922;221.992388;5979.861154;125.168948;0;335.176889
59.00;-37061736#7_0;33.63;13.04;0.00;0.00;583371595#1_0;61.02;19.97;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;59.00;0.33.0;1;869.99;1.20;0.00;13.33;passenger;;0;0.00;261735.424758;3676.970074;23.033978;109.908796;5.299959;0;112.507681
59.00;53283046#0_0;165.89;16.66;36.00;0.00;192483968#1_0;0.00;17.46;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;23.00;0.182.1;0;368.27;1.05;0.00;0.99;passenger;;0;0.00;49995.027633;424.011256;3.056011;19.309911;0.843325;0;21.490568
61.00;-53292327_0;316.56;12.75;2.00;2.00;--199263543_0;0.00;7.92;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;59.00;0.85.0;1;679.97;1.16;0.00;11.78;passenger;;0;0.00;186383.469660;2646.798310;16.469949;76.740763;3.417079;0;80.117931
62.00;-49030944#2_0;126.35;18.58;0.00;0.00;-47826546_0;29.14;12.88;vehroute_1.550.0 tripinfo_1.550.0 routing_1.550.0 emissions_1.550.0;62.00;1.550.0;1;734.46;1.16;0.00;8.15;passenger;;0;0.00;183300.267959;2381.786348;15.168757;73.904560;3.182209;0;78.792727
65.00;48484826_0;279.83;15.35;6.00;6.00;--199263543_0;0.00;4.98;vehroute_0.87.0 tripinfo_0.87.0 routing_0.87.0 emissions_0.87.0;59.00;0.87.0;1;792.77;1.41;0.00;16.09;passenger;;0;0.00;275635.171341;3927.422957;24.487742;115.325518;5.464985;0;118.482717
65.00;775830384_1;114.22;19.49;42.00;0.86;53281545#2_0;0.00;19.83;vehroute_0.281.2 tripinfo_0.281.2 routing_0.281.2 emissions_0.281.2;23.00;0.281.2;1;398.70;1.19;0.00;1.46;passenger;;0;0.00;82456.464657;919.850890;6.138127;33.312063;1.595525;0;35.444124
67.00;-37061736#7_0;33.63;12.27;3.00;3.00;583371595#1_0;0.00;13.80;vehroute_6.1062.0 tripinfo_6.1062.0 routing_6.1062.0 emissions_6.1062.0;64.00;6.1062.0;1;933.54;1.18;0.00;14.71;taxi;;0;0.00;313436.629964;4336.399065;27.262780;131.532300;6.338740;0;134.731539
69.00;-49030944#2_0;126.35;17.24;0.00;0.00;-47826546_0;0.00;12.10;vehroute_1.530.0 tripinfo_1.530.0 routing_1.530.0 emissions_1.530.0;69.00;1.530.0;1;772.29;1.09;0.00;10.17;passenger;;0;0.00;182110.050116;2353.485088;14.985705;72.739990;3.034731;0;78.281273
71.00;gneE5_0;349.68;11.86;0.00;0.00;192483968#1_1;62.08;19.13;vehroute_0.184.0 tripinfo_0.184.0 routing_0.184.0 emissions_0.184.0;71.00;0.184.0;1;1048.27;1.15;0.00;5.12;passenger;;0;0.00;171851.016518;1682.135498;11.630603;66.827973;2.874873;0;73.871055
76.00;49049126_0;160.53;9.55;8.00;8.00;--199263543_0;0.00;5.58;vehroute_0.88.0 tripinfo_0.88.0 routing_0.88.0 emissions_0.88.0;68.00;0.88.0;1;790.06;0.97;0.00;9.61;passenger;;0;0.00;173412.811772;2287.918201;14.468845;69.443096;2.954773;0;74.542665
76.00;-37061736#7_0;33.63;13.50;21.00;0.43;583371595#1_0;0.00;20.47;vehroute_0.33.1 tripinfo_0.33.1 routing_0.33.1 emissions_0.33.1;55.00;0.33.1;1;931.01;1.23;0.00;7.31;passenger;;0;0.00;213457.618653;2433.135133;16.150862;85.504364;4.021828;0;91.755529
79.00;47661751#0_0;121.06;13.10;4.00;4.00;583371595#1_0;161.91;17.96;vehroute_6.1064.0 tripinfo_6.1064.0 routing_6.1064.0 emissions_6.1064.0;75.00;6.1064.0;1;1252.37;1.21;0.00;8.44;taxi;;0;0.00;267926.428516;2701.020003;18.440146;105.499096;4.846251;0;115.169166
80.00;48484723_0;142.71;21.34;0.00;0.00;49070929#0_0;65.93;14.37;vehroute_7.1192.0 tripinfo_7.1192.0 routing_7.1192.0 emissions_7.1192.0;80.00;7.1192.0;1;1058.78;1.29;0.00;26.77;taxi;;1;8.00;295739.982083;4393.764912;27.150827;122.954656;5.965505;0;127.124991
81.00;775830384_0;114.22;7.67;18.00;18.00;53281545#2_0;12.10;0.00;vehroute_2.50.0 tripinfo_2.50.0 routing_2.50.0 emissions_2.50.0;63.00;2.50.0;1;394.45;1.20;15.00;27.39;bus;;1;1.00;909359.871413;1607.367225;329.493758;7339.918940;169.120127;0;387.783007
82.00;47661751#0_0;121.06;13.08;0.00;0.00;583371595#1_0;122.24;19.93;vehroute_0.35.0 tripinfo_0.35.0 routing_0.35.0 emissions_0.35.0;82.00;0.35.0;1;1289.51;1.20;0.00;12.27;passenger;;1;1.00;285269.949968;3046.687269;20.501135;111.716487;5.064903;0;122.624655
83.00;163041337_0;150.93;10.64;0.00;0.00;583371595#1_1;70.40;17.82;vehroute_0.34.0 tripinfo_0.34.0 routing_0.34.0 emissions_0.34.0;83.00;0.34.0;1;1228.07;1.07;0.00;8.52;passenger;;0;0.00;226626.019928;2347.656375;15.930996;89.022442;3.869787;0;97.416326
85.00;53281792_0;131.79;16.07;1.00;1.00;192483968#1_1;0.00;18.35;vehroute_0.186.0 tripinfo_0.186.0 routing_0.186.0 emissions_0.186.0;84.00;0.186.0;1;1263.51;1.47;0.00;28.58;passenger;;1;8.00;284278.848479;4271.688027;26.259545;116.780244;5.650456;0;122.198627
86.00;53283046#0_0;165.89;21.78;10.00;10.00;--199263543_0;0.00;6.13;vehroute_0.89.0 tripinfo_0.89.0 routing_0.89.0 emissions_0.89.0;76.00;0.89.0;1;1273.32;1.37;0.00;17.51;passenger;;0;0.00;324555.009393;4308.903447;27.474079;132.511216;6.463647;0;139.511125
88.00;775830384_1;114.22;19.50;0.00;0.00;48484721#2_0;0.00;19.56;vehroute_0.261.0 tripinfo_0.261.0 routing_0.261.0 emissions_0.261.0;88.00;0.261.0;1;509.16;1.17;0.00;61.17;passenger;;1;46.00;255179.897532;9238.260191;48.133939;110.915394;5.639464;0;109.693817
89.00;163041337_0;150.93;13.21;4.00;4.00;583371595#1_0;0.00;10.45;vehroute_6.1063.0 tripinfo_6.1063.0 routing_6.1063.0 emissions_6.1063.0;85.00;6.1063.0;1;1298.47;1.22;0.00;15.12;taxi;;0;0.00;311599.635237;4115.672108;26.257057;129.438596;6.189220;0;133.941979
89.00;775830384_0;114.22;20.49;0.00;0.00;48484721#2_0;59.14;21.25;vehroute_6.1141.0 tripinfo_6.1141.0 routing_6.1141.0 emissions_6.1141.0;89.00;6.1141.0;1;444.66;1.27;0.00;66.79;taxi;;2;51.00;257812.636255;9731.803428;50.436444;112.339532;5.728509;0;110.825834
90.00;37022128_0;106.30;19.89;0.00;0.00;252220162_1;0.00;13.82;vehroute_0.222.0 tripinfo_0.222.0 routing_0.222.0 emissions_0.222.0;90.00;0.222.0;1;1019.01;1.24;0.00;31.69;passenger;;2;16.00;296846.680230;5232.987453;30.920990;122.550261;5.831947;0;127.601633
92.00;47663822#2.31_2;76.83;20.35;0.00;0.00;gneE1_0;0.00;13.73;vehroute_1.470.0 tripinfo_1.470.0 routing_1.470.0 emissions_1.470.0;92.00;1.470.0;1;1660.59;1.24;0.00;8.79;passenger;;0;0.00;345591.435223;3712.897215;25.260181;137.515243;6.519718;0;148.553645
93.00;47663822#2.31_1;76.83;21.76;0.00;0.00;583371595#1_1;0.00;21.81;vehroute_1.32.0 tripinfo_1.32.0 routing_1.32.0 emissions_1.32.0;93.00;1.32.0;1;1047.06;1.31;0.00;43.22;passenger;;1;29.00;288183.474467;6889.859273;38.287957;119.385622;5.906149;0;123.878993
93.00;199263543_0;77.99;11.27;0.00;0.00;583371595#1_1;121.02;18.22;vehroute_0.36.0 tripinfo_0.36.0 routing_0.36.0 emissions_0.36.0;93.00;0.36.0;1;1465.60;1.09;0.00;8.63;passenger;;0;0.00;293410.012187;2905.465348;20.097704;115.357867;5.120654;0;126.123547
