tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
13.00;48484723_1;142.71;17.99;0.00;0.00;48484828#4_1;120.18;18.58;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;13.00;7.1122.0;0;227.55;1.11;0.00;0.49;taxi;;0;0.00;27395.982602;61.150706;0.916378;9.423560;0.356339;0;11.776346
14.00;53292332#0_0;29.81;11.50;0.00;0.00;240384794_0;66.68;3.69;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;14.00;0.122.0;1;137.52;1.07;0.00;4.17;passenger;;0;0.00;68726.206925;1173.830813;6.985820;29.306689;1.373939;0;29.542294
18.00;48484723_1;142.71;20.39;0.00;0.00;48484828#4_1;0.00;20.40;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;18.00;0.162.0;0;347.73;1.22;0.00;0.66;passenger;;0;0.00;50947.089791;369.153348;2.911095;19.124918;0.878167;0;21.899817
21.00;53292332#0_0;29.81;12.63;0.00;0.00;--199263543_0;28.34;13.57;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;196.58;1.22;0.00;6.98;passenger;;0;0.00;72963.061678;1187.629807;7.139291;30.648074;1.392091;0;31.363582
22.00;53283046#0_0;165.89;17.70;0.00;0.00;192483968#1_0;0.00;18.43;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;22.00;0.182.0;0;368.27;1.11;0.00;1.13;passenger;;0;0.00;58842.666749;571.750805;3.994038;23.280802;1.075061;0;25.293706
23.00;53283046#0_0;165.89;19.87;1.00;1.00;192483968#1_0;0.00;16.87;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.28;0.00;4.28;taxi;;0;0.00;81571.067873;906.315672;6.056130;33.038740;1.567026;0;35.063532
31.00;48484723_1;142.71;19.52;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.94;bus;;0;0.00;687715.873272;1012.448939;196.658010;5208.435450;108.866178;0;293.306663
33.00;28639939#0_0;139.89;16.73;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.26;0.00;13.74;passenger;;1;3.00;131853.474124;2142.452160;12.921870;55.870788;2.669002;0;56.677772
34.00;53281543_0;136.33;12.35;0.00;0.00;408074469#0_2;0.00;18.70;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;34.00;1.292.0;1;313.79;1.12;0.00;12.37;passenger;;1;3.00;83067.101680;1416.654025;8.346763;33.777147;1.453285;0;35.707135
36.00;53283046#0_1;165.89;19.72;7.00;7.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.75;bus;;0;0.00;682572.187979;1000.091176;191.901645;5163.953267;107.471869;0;291.111701
37.00;775830384_1;114.22;18.89;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;37.00;0.281.0;1;403.47;1.19;0.00;15.32;passenger;;1;6.00;152714.053867;2852.634792;16.605571;63.596335;3.044264;0;65.645246
38.00;-292382413_0;152.29;14.66;2.00;2.00;53281545#2_1;0.00;13.22;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;36.00;0.284.0;1;410.56;1.40;0.00;13.13;passenger;;1;2.00;154116.056772;2452.779208;14.872820;65.070571;3.113378;0;66.247423
38.00;775830384_1;114.22;19.54;4.00;4.00;53281545#2_0;0.00;4.94;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;34.00;6.1161.0;1;398.70;1.20;0.00;13.15;taxi;;1;1.00;146776.348206;2312.988870;14.020084;60.585454;2.831950;0;63.092653
42.00;37022128_0;106.30;16.59;3.00;3.00;53281545#2_0;0.00;9.17;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;39.00;0.285.0;1;390.07;1.04;0.00;15.13;passenger;;1;5.00;145384.845646;2718.464874;15.838961;60.752791;2.830414;0;62.494779
42.00;28639939#0_0;139.89;16.13;5.00;5.00;53281545#2_0;0.00;1.25;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;37.00;6.1162.0;1;341.71;1.21;0.00;16.77;taxi;;1;3.00;136307.975042;2386.610485;14.090385;57.345767;2.681616;0;58.592809
44.00;-292382413_0;152.29;12.67;6.00;6.00;53281545#2_0;12.89;6.21;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;38.00;6.1163.0;1;405.52;1.25;0.00;13.99;taxi;;1;3.00;155475.251936;2519.415682;15.207026;65.918899;3.153338;0;66.831678
45.00;37022128_0;106.30;18.34;7.00;7.00;53281545#2_0;0.00;1.25;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;38.00;6.1164.0;1;397.92;1.11;0.00;15.76;taxi;;1;2.00;151519.480847;2508.099841;15.055371;63.844489;3.040453;0;65.131388
47.00;53292419_0;342.11;12.05;0.00;0.00;--199263543_0;61.98;13.09;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;47.00;0.83.0;1;522.57;1.18;0.00;9.26;passenger;;0;0.00;139197.925081;1929.123959;12.070242;56.637900;2.465908;0;59.835076
47.00;775830384_1;114.22;17.71;21.00;0.43;53281545#2_1;0.00;17.78;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;26.00;0.281.1;1;398.70;1.07;0.00;1.80;passenger;;0;0.00;74800.253838;641.712691;4.602645;28.837575;1.241511;0;32.153226
48.00;53292418_0;332.16;14.64;1.00;1.00;--199263543_0;0.00;8.60;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;47.00;0.84.0;1;624.08;1.41;0.00;10.82;passenger;;0;0.00;159593.380685;2023.468861;12.930446;65.028195;2.925817;0;68.601916
54.00;-37061736#7_0;33.63;13.43;0.00;0.00;583371595#1_0;61.94;20.35;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;54.00;0.33.0;1;869.07;1.22;0.00;9.52;passenger;;0;0.00;201278.095880;2525.622303;16.335389;81.819792;3.883746;0;86.520122
55.00;-49030944#2_0;126.35;21.62;0.00;0.00;-47826546_0;43.11;14.46;vehroute_1.550.0 tripinfo_1.550.0 routing_1.550.0 emissions_1.550.0;55.00;1.550.0;1;720.49;1.30;0.00;7.36;passenger;;0;0.00;188813.946445;2379.696029;15.313178;76.989400;3.496430;0;81.162470
55.00;53283046#0_0;165.89;19.18;36.00;0.00;192483968#1_0;0.00;20.43;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;19.00;0.182.1;0;368.27;1.23;0.00;0.79;passenger;;0;0.00;48829.523384;485.817481;3.361122;19.239730;0.922669;0;20.989514
56.00;-49030944#2_0;126.35;23.82;0.00;0.00;-47826546_0;0.00;15.94;vehroute_1.530.0 tripinfo_1.530.0 routing_1.530.0 emissions_1.530.0;56.00;1.530.0;1;772.29;1.43;0.00;11.14;passenger;;0;0.00;235901.572404;3101.203169;19.752932;97.476221;4.571132;0;101.403087
57.00;-49049137_0;228.40;13.30;4.00;4.00;--199263543_0;0.00;4.09;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;53.00;0.86.0;1;666.79;1.20;0.00;9.86;passenger;;0;0.00;185629.030757;2628.891974;16.363184;76.475391;3.486967;0;79.793543
57.00;50172050#0_0;132.31;13.78;0.00;0.00;192483968#1_1;112.04;21.24;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;57.00;0.185.0;1;1014.27;1.27;0.00;4.15;passenger;;0;0.00;167366.660340;1813.475294;12.302179;66.533489;3.152283;0;71.943148
58.00;775830384_0;114.22;7.26;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;58.00;2.250.0;1;336.50;1.20;15.00;22.21;bus;;1;1.00;868763.962144;1550.865468;316.046677;7041.293585;162.827011;0;370.465613
58.00;28639939#0_0;139.89;16.56;24.00;24.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;34.00;2.350.0;1;329.61;1.20;0.00;14.64;bus;;0;0.00;750177.135992;1128.700829;213.304530;5731.751038;120.548211;0;319.933253
59.00;-53292327_0;316.56;11.97;2.00;2.00;--199263543_0;0.00;4.65;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;57.00;0.85.0;1;679.97;1.14;0.00;9.34;passenger;;0;0.00;177963.804878;2359.992113;14.961823;72.215444;3.181157;0;76.498730
66.00;-37061736#7_0;33.63;11.86;5.00;5.00;583371595#1_0;0.00;13.89;vehroute_6.1062.0 tripinfo_6.1062.0 routing_6.1062.0 emissions_6.1062.0;61.00;6.1062.0;1;933.54;1.16;0.00;10.65;taxi;;0;0.00;233214.835804;2937.542658;18.967616;95.961266;4.520875;0;100.248117
66.00;775830384_1;114.22;18.35;42.00;0.86;53281545#2_0;0.00;19.19;vehroute_0.281.2 tripinfo_0.281.2 routing_0.281.2 emissions_0.281.2;24.00;0.281.2;1;398.70;1.15;0.00;1.48;passenger;;0;0.00;71166.009942;760.568186;5.150578;28.584384;1.348536;0;30.590907
68.00;48484826_0;279.83;12.52;6.00;6.00;--199263543_0;0.00;1.52;vehroute_0.87.0 tripinfo_0.87.0 routing_0.87.0 emissions_0.87.0;62.00;0.87.0;1;792.77;1.17;0.00;10.25;passenger;;0;0.00;194830.921937;2559.117370;16.146113;78.566735;3.489106;0;83.749154
