tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
12.00;48484723_1;142.71;20.10;0.00;0.00;48484828#4_1;122.30;20.40;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;12.00;7.1122.0;0;225.43;1.22;0.00;0.28;taxi;;0;0.00;29535.027018;229.227898;1.758519;11.179432;0.520948;0;12.695746
13.00;53292332#0_0;29.81;13.69;0.00;0.00;240384794_0;63.84;5.51;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;13.00;0.122.0;1;140.36;1.29;0.00;4.26;passenger;;0;0.00;75297.472511;1208.203424;7.312287;32.371973;1.555765;0;32.366848
19.00;48484723_1;142.71;18.07;0.00;0.00;48484828#4_1;0.00;19.25;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.15;0.00;0.55;passenger;;0;0.00;29142.356443;168.145822;1.404921;10.619990;0.455246;0;12.526988
21.00;53283046#0_0;165.89;19.10;0.00;0.00;192483968#1_0;0.00;19.19;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;21.00;0.182.0;0;368.27;1.15;0.00;1.19;passenger;;0;0.00;70391.865157;720.412236;4.974147;28.091915;1.327463;0;30.258141
22.00;53292332#0_0;29.81;12.95;0.00;0.00;--199263543_0;32.68;13.82;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;22.00;0.82.0;1;192.24;1.24;0.00;8.88;passenger;;0;0.00;76240.917279;1386.997574;8.130420;32.507397;1.514104;0;32.772611
22.00;53283046#0_0;165.89;19.94;1.00;1.00;192483968#1_0;0.00;13.27;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;21.00;7.1132.0;0;368.27;1.26;0.00;3.31;taxi;;0;0.00;106081.040268;1187.907891;7.974532;43.074608;2.055521;0;45.599198
24.00;53281543_0;136.33;11.55;0.00;0.00;408074469#0_2;0.00;19.08;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;24.00;1.292.0;1;313.79;1.14;0.00;2.88;passenger;;0;0.00;42408.262684;495.878854;3.235749;16.576127;0.695933;0;18.229486
30.00;48484723_1;142.71;19.49;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;27.00;2.150.0;0;335.63;1.20;0.00;10.21;bus;;0;0.00;689916.153761;999.020235;188.748556;5202.245703;107.380871;0;294.243919
32.00;28639939#0_0;139.89;17.20;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;32.00;0.283.0;1;333.86;1.27;0.00;13.66;passenger;;2;2.00;133562.030253;2274.788270;13.561769;56.654993;2.704923;0;57.412284
34.00;775830384_1;114.22;18.66;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;34.00;0.281.0;1;403.47;1.13;0.00;11.69;passenger;;1;4.00;120802.940724;1842.957604;11.283210;50.299648;2.370188;0;51.927707
