step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;4304071;0;1;87;245;16.21;1.14;-1.00;0.00;87;0;0.00;158
0;0;4304094;0;1;101;245;15.23;1.05;-1.00;0.14;101;0;1.00;144
0;0;4304095;0;0;122;245;14.23;0.97;-1.00;0.46;122;0;2.00;123
0;0;4304096;0;2;133;245;13.43;0.91;-1.00;0.67;133;0;3.00;112
0;0;4304097;0;2;148;245;12.33;0.83;-1.00;1.01;148;0;4.00;97
0;0;4304098;0;5;154;245;11.51;0.77;-1.00;1.16;154;0;5.00;91
0;0;4304100;0;8;165;245;10.67;0.71;-1.00;1.48;165;0;6.00;80
0;0;4304101;0;17;173;245;10.09;0.67;-1.00;1.74;173;0;7.00;72
0;0;4304103;0;22;183;246;9.53;0.63;-1.00;2.08;183;0;8.00;63
0;0;4304104;0;23;188;247;9.20;0.61;-1.00;2.27;188;0;9.00;59
0;0;4304106;0;28;194;247;8.97;0.59;-1.00;2.51;194;0;10.00;53
0;0;4304108;0;31;202;248;8.73;0.58;-1.00;2.79;202;0;11.00;46
0;0;4304110;0;35;203;248;8.79;0.58;-1.00;2.84;203;0;12.00;45
1;0;4304112;1;40;207;248;8.70;0.57;13.00;3.03;206;0;13.00;41
1;0;4304114;1;45;209;248;8.62;0.56;13.00;3.14;208;0;14.00;39
1;0;4304117;1;48;215;252;8.53;0.55;13.00;3.34;214;0;15.00;37
1;0;4304119;1;49;217;252;8.64;0.56;13.00;3.46;216;0;16.00;35
1;0;4304121;1;51;220;252;8.68;0.55;13.00;3.64;219;0;17.00;32
1;0;4304124;1;55;222;255;8.67;0.55;13.00;3.77;221;0;18.00;33
2;0;4304127;2;62;227;255;8.62;0.54;16.00;4.11;225;0;19.00;28
3;0;4304129;3;64;228;255;8.70;0.55;17.33;4.14;225;0;20.00;27
3;0;4304131;3;65;234;259;8.86;0.56;17.33;4.18;231;0;21.00;25
4;0;4304134;4;71;238;260;8.70;0.55;18.50;4.40;234;0;22.00;22
5;0;4304137;5;76;240;260;8.60;0.54;19.40;4.41;235;0;23.00;20
6;0;4304139;6;80;246;264;8.49;0.53;20.00;4.59;240;0;24.00;18
6;0;4304142;6;89;247;264;8.39;0.52;20.00;4.68;241;0;25.00;17
6;0;4304145;6;89;249;264;8.24;0.51;20.00;4.85;243;0;26.00;15
6;0;4304147;6;93;250;265;8.10;0.51;20.00;4.86;244;0;27.00;15
6;0;4304150;6;96;251;265;7.97;0.50;20.00;4.86;245;0;28.00;14
6;0;4304152;6;98;256;271;7.92;0.49;20.00;4.79;250;0;29.00;15
6;0;4304157;6;101;257;271;7.77;0.48;20.00;4.88;251;0;30.00;14
7;0;4304160;7;102;259;272;7.54;0.47;21.14;4.97;252;0;31.00;13
7;0;4304162;7;106;259;272;7.52;0.47;21.14;4.97;252;0;32.00;13
7;0;4304165;7;108;259;272;7.55;0.47;21.14;4.97;252;0;33.00;13
8;0;4304167;8;109;260;272;7.61;0.47;22.75;5.08;252;0;34.00;12
9;0;4304170;9;114;261;272;7.69;0.48;24.11;5.20;252;0;35.00;11
10;0;4304173;10;117;272;284;8.03;0.50;24.70;5.12;262;0;36.00;12
11;0;4304177;11;120;273;284;7.98;0.50;25.45;5.23;262;0;37.00;11
11;0;4304180;11;122;274;284;7.93;0.49;25.45;5.35;263;0;38.00;10
11;0;4304183;11;123;274;284;7.82;0.48;25.45;5.35;263;0;39.00;10
11;0;4304185;11;123;275;284;7.80;0.48;25.45;5.45;264;0;40.00;9
14;0;4304188;14;126;275;284;7.74;0.48;28.07;5.45;261;0;41.00;9
14;0;4304191;14;129;282;288;7.89;0.49;28.07;5.51;268;0;42.00;6
15;0;4304194;15;132;282;288;7.86;0.48;28.67;5.51;267;0;43.00;6
15;0;4304197;15;134;286;292;7.87;0.49;28.67;5.48;271;0;44.00;6
16;0;4304200;16;136;288;294;7.71;0.48;29.25;5.44;272;0;45.00;6
