tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
13.00;48484723_1;142.71;18.14;0.00;0.00;48484828#4_1;122.34;18.83;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;13.00;7.1122.0;0;225.39;1.13;0.00;0.39;taxi;;0;0.00;23489.434783;67.166663;0.758146;8.016565;0.306448;0;10.097091
14.00;53292332#0_0;29.81;13.08;0.00;0.00;240384794_0;57.94;8.46;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;14.00;0.122.0;1;146.26;1.18;0.00;4.14;passenger;;0;0.00;70355.905790;1054.653153;6.482319;29.688242;1.375661;0;30.242762
19.00;48484723_1;142.71;18.57;0.00;0.00;48484828#4_1;0.00;19.63;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.18;0.00;0.60;passenger;;0;0.00;40828.972950;323.193002;2.433574;15.559719;0.710782;0;17.550491
21.00;53292332#0_0;29.81;12.70;0.00;0.00;--199263543_0;30.62;13.89;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;21.00;0.82.0;1;194.30;1.25;0.00;7.91;passenger;;0;0.00;67236.396777;1102.508640;6.616696;28.263180;1.287845;0;28.901944
24.00;53283046#0_0;165.89;15.12;0.00;0.00;192483968#1_0;0.00;16.33;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;24.00;0.182.0;0;368.27;0.98;0.00;0.93;passenger;;0;0.00;63446.735844;407.414229;3.302146;23.625496;0.941675;0;27.272937
25.00;53283046#0_0;165.89;18.74;1.00;1.00;192483968#1_0;0.00;13.64;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;24.00;7.1132.0;0;368.27;1.17;0.00;4.91;taxi;;0;0.00;94476.925614;986.077892;6.717537;37.836129;1.702959;0;40.611237
31.00;53281543_0;136.33;12.69;0.00;0.00;408074469#0_2;0.00;19.30;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;31.00;1.292.0;1;313.79;1.16;0.00;10.30;passenger;;2;4.00;84721.436808;1584.413337;9.217758;34.981476;1.581395;0;36.418255
31.00;48484723_1;142.71;19.61;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.49;bus;;0;0.00;684197.788334;999.710525;192.092211;5171.038876;107.497796;0;291.806030
33.00;28639939#0_0;139.89;15.25;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;33.00;0.283.0;1;333.86;1.11;0.00;11.66;passenger;;1;1.00;125282.637180;2056.129572;12.315721;52.698344;2.468334;0;53.853378
34.00;775830384_1;114.22;18.05;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;34.00;0.281.0;1;403.47;1.11;0.00;10.76;passenger;;1;3.00;110346.040561;1622.231190;9.971932;45.562832;2.128763;0;47.432768
34.00;53283046#0_1;165.89;19.70;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;28.00;3.450.0;0;356.19;1.20;0.00;9.76;bus;;0;0.00;702824.266625;1013.945435;194.458139;5289.318245;109.239761;0;299.753210
38.00;775830384_1;114.22;19.98;4.00;4.00;53281545#2_0;0.00;5.05;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;34.00;6.1161.0;1;398.70;1.21;0.00;13.15;taxi;;0;0.00;161436.066815;2407.847602;14.819750;66.782288;3.121951;0;69.394082
40.00;28639939#0_0;139.89;15.34;5.00;5.00;53281545#2_0;0.00;1.45;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;35.00;6.1162.0;1;341.71;1.16;0.00;14.47;taxi;;1;1.00;131865.135001;2349.371898;13.849943;56.000475;2.647875;0;56.682967
41.00;775830384_1;114.22;22.15;21.00;0.43;53281545#2_1;0.00;22.94;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;20.00;0.281.1;1;398.70;1.38;0.00;1.57;passenger;;0;0.00;104119.422065;1324.951405;8.585775;42.871601;2.184383;0;44.755923
