tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
11.00;48484723_1;142.71;18.99;0.00;0.00;48484828#4_1;145.63;20.25;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;11.00;7.1122.0;0;202.10;1.21;0.00;0.47;taxi;;0;0.00;20506.694435;121.447537;1.045813;7.522606;0.333414;0;8.814899
16.00;53292332#0_0;29.81;11.22;0.00;0.00;240384794_0;69.21;1.16;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;16.00;0.122.0;1;134.99;1.12;0.00;6.60;passenger;;0;0.00;72260.956954;1379.500866;7.997724;30.827305;1.429606;0;31.061860
16.00;48484723_1;142.71;22.28;0.00;0.00;48484828#4_1;0.00;22.77;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;16.00;0.162.0;0;347.73;1.37;0.00;0.47;passenger;;0;0.00;56997.864501;493.330809;3.642602;21.469599;1.063443;0;24.500759
20.00;53283046#0_0;165.89;20.61;0.00;0.00;192483968#1_0;0.00;20.75;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;20.00;0.182.0;0;368.27;1.24;0.00;1.31;passenger;;0;0.00;82475.025294;885.470233;5.997674;32.954035;1.602346;0;35.452106
21.00;53283046#0_0;165.89;21.17;1.00;1.00;192483968#1_0;0.00;16.88;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;20.00;7.1132.0;0;368.27;1.34;0.00;3.00;taxi;;0;0.00;99711.735940;1179.524121;7.745464;40.683971;1.999324;0;42.861303
23.00;53292332#0_0;29.81;12.14;0.00;0.00;--199263543_0;35.54;12.93;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;23.00;0.82.0;1;189.38;1.16;0.00;9.54;passenger;;0;0.00;69934.385641;1315.790115;7.649301;29.700581;1.364034;0;30.061781
31.00;53281543_0;136.33;13.38;0.00;0.00;408074469#0_2;0.00;21.24;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;31.00;1.292.0;1;313.79;1.27;0.00;12.46;passenger;;2;6.00;78426.459366;1440.467985;8.437848;32.785391;1.566008;0;33.712151
31.00;48484723_1;142.71;19.48;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.80;bus;;0;0.00;652941.575146;957.636278;179.902949;4946.260880;102.644531;0;278.470146
32.00;28639939#0_0;139.89;16.96;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;32.00;0.283.0;1;333.86;1.23;0.00;12.64;passenger;;1;3.00;135069.944776;2175.617783;13.151522;57.338278;2.742335;0;58.060351
35.00;775830384_1;114.22;18.05;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;35.00;0.281.0;1;398.70;1.14;0.00;12.86;passenger;;1;6.00;110386.052436;2328.365873;13.157387;46.009910;2.193252;0;47.450468
35.00;53283046#0_1;165.89;19.58;6.00;6.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;11.06;bus;;0;0.00;668076.932730;982.033181;185.971635;5062.973093;105.315382;0;284.926125
