tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
11.00;48484723_1;142.71;19.92;0.00;0.00;48484828#4_1;130.38;20.51;vehroute_7.1122.0 tripinfo_7.1122.0 routing_7.1122.0 emissions_7.1122.0;11.00;7.1122.0;0;217.35;1.23;0.00;0.40;taxi;;0;0.00;24431.801957;139.981188;1.158516;8.802930;0.386558;0;10.502135
13.00;53292332#0_0;29.81;11.39;0.00;0.00;240384794_0;51.68;10.73;vehroute_0.122.0 tripinfo_0.122.0 routing_0.122.0 emissions_0.122.0;13.00;0.122.0;1;152.52;1.12;0.00;2.70;passenger;;0;0.00;61034.410002;874.010081;5.437995;25.462145;1.176671;0;26.235890
19.00;48484723_1;142.71;19.63;0.00;0.00;48484828#4_1;0.00;19.79;vehroute_0.162.0 tripinfo_0.162.0 routing_0.162.0 emissions_0.162.0;19.00;0.162.0;0;347.73;1.19;0.00;0.53;passenger;;0;0.00;40794.046421;198.428235;1.732388;14.456971;0.609024;0;17.535548
20.00;53292332#0_0;29.81;12.71;0.00;0.00;--199263543_0;24.14;12.97;vehroute_0.82.0 tripinfo_0.82.0 routing_0.82.0 emissions_0.82.0;20.00;0.82.0;1;200.78;1.17;0.00;5.05;passenger;;0;0.00;69197.128505;1050.845723;6.429350;28.955990;1.314378;0;29.744727
22.00;53283046#0_0;165.89;19.43;0.00;0.00;192483968#1_0;0.00;19.50;vehroute_0.182.0 tripinfo_0.182.0 routing_0.182.0 emissions_0.182.0;22.00;0.182.0;0;368.27;1.17;0.00;2.45;passenger;;0;0.00;78218.733492;797.066102;5.473034;31.043750;1.436621;0;33.622584
23.00;53283046#0_0;165.89;19.25;1.00;1.00;192483968#1_0;0.00;18.00;vehroute_7.1132.0 tripinfo_7.1132.0 routing_7.1132.0 emissions_7.1132.0;22.00;7.1132.0;0;368.27;1.16;0.00;3.01;taxi;;0;0.00;85607.472397;909.387241;6.161211;34.191057;1.582632;0;36.798659
31.00;48484723_1;142.71;19.60;3.00;3.00;48484828#4_1;12.10;0.00;vehroute_2.150.0 tripinfo_2.150.0 routing_2.150.0 emissions_2.150.0;28.00;2.150.0;0;335.63;1.20;0.00;10.98;bus;;0;0.00;674829.768820;993.581970;190.912398;5113.607206;106.701778;0;287.808591
33.00;775830384_1;114.22;20.44;0.00;0.00;53281545#2_0;0.00;17.69;vehroute_0.281.0 tripinfo_0.281.0 routing_0.281.0 emissions_0.281.0;33.00;0.281.0;1;403.47;1.29;0.00;12.96;passenger;;1;3.00;137476.603739;2108.220049;12.914208;57.659024;2.801336;0;59.094836
34.00;28639939#0_0;139.89;14.91;0.00;0.00;53281545#2_1;0.00;17.69;vehroute_0.283.0 tripinfo_0.283.0 routing_0.283.0 emissions_0.283.0;34.00;0.283.0;1;333.86;1.16;0.00;13.17;passenger;;1;1.00;129643.975584;2263.783456;13.353603;54.724572;2.581264;0;55.728193
34.00;53281543_0;136.33;11.71;0.00;0.00;408074469#0_2;0.00;19.34;vehroute_1.292.0 tripinfo_1.292.0 routing_1.292.0 emissions_1.292.0;34.00;1.292.0;1;313.79;1.16;0.00;12.70;passenger;;1;5.00;93527.774008;1864.355368;10.703951;38.728553;1.774903;0;40.203798
36.00;53283046#0_1;165.89;19.68;7.00;7.00;192483968#1_1;12.10;0.00;vehroute_3.450.0 tripinfo_3.450.0 routing_3.450.0 emissions_3.450.0;29.00;3.450.0;0;356.19;1.20;0.00;10.75;bus;;0;0.00;709797.057766;1035.880618;199.527056;5361.729613;111.440651;0;302.724801
39.00;775830384_1;114.22;17.56;4.00;4.00;53281545#2_0;0.00;5.23;vehroute_6.1161.0 tripinfo_6.1161.0 routing_6.1161.0 emissions_6.1161.0;35.00;6.1161.0;1;398.70;1.13;0.00;12.26;taxi;;0;0.00;151373.965490;2353.518079;14.331667;62.934474;2.922469;0;65.068894
41.00;-292382413_0;152.29;14.10;2.00;2.00;53281545#2_1;0.00;12.13;vehroute_0.284.0 tripinfo_0.284.0 routing_0.284.0 emissions_0.284.0;39.00;0.284.0;1;410.56;1.28;0.00;14.96;passenger;;0;0.00;146800.769115;2387.009227;14.343010;61.095361;2.787098;0;63.103202
41.00;28639939#0_0;139.89;15.97;5.00;5.00;53281545#2_0;0.00;1.45;vehroute_6.1162.0 tripinfo_6.1162.0 routing_6.1162.0 emissions_6.1162.0;36.00;6.1162.0;1;341.71;1.20;0.00;15.35;taxi;;0;0.00;134488.256574;2361.687972;13.968028;56.760611;2.676119;0;57.810559
42.00;37022128_0;106.30;20.74;3.00;3.00;53281545#2_0;0.00;9.17;vehroute_0.285.0 tripinfo_0.285.0 routing_0.285.0 emissions_0.285.0;39.00;0.285.0;1;390.07;1.26;0.00;19.42;passenger;;2;4.00;200114.164212;3653.229474;21.450836;85.270869;4.153869;0;86.020124
44.00;53292419_0;342.11;13.67;0.00;0.00;--199263543_0;55.90;13.70;vehroute_0.83.0 tripinfo_0.83.0 routing_0.83.0 emissions_0.83.0;44.00;0.83.0;1;528.65;1.23;0.00;8.22;passenger;;0;0.00;146579.049170;2016.878865;12.667972;60.390978;2.716360;0;63.007704
44.00;37022128_0;106.30;20.14;7.00;7.00;53281545#2_0;0.00;1.25;vehroute_6.1164.0 tripinfo_6.1164.0 routing_6.1164.0 emissions_6.1164.0;37.00;6.1164.0;1;397.92;1.27;0.00;16.99;taxi;;0;0.00;158535.256382;2549.029645;15.360018;66.690102;3.201489;0;68.147072
45.00;-292382413_0;152.29;11.48;6.00;6.00;53281545#2_0;12.92;6.18;vehroute_6.1163.0 tripinfo_6.1163.0 routing_6.1163.0 emissions_6.1163.0;39.00;6.1163.0;1;405.49;1.14;0.00;12.46;taxi;;1;2.00;129540.865243;1965.984214;12.028036;53.489414;2.429222;0;55.683879
45.00;775830384_1;114.22;17.92;21.00;0.43;53281545#2_1;0.00;18.62;vehroute_0.281.1 tripinfo_0.281.1 routing_0.281.1 emissions_0.281.1;24.00;0.281.1;1;398.70;1.12;0.00;1.61;passenger;;0;0.00;75418.745242;673.177837;4.836199;29.344486;1.308465;0;32.419046
52.00;53292418_0;332.16;14.23;1.00;1.00;--199263543_0;0.00;6.95;vehroute_0.84.0 tripinfo_0.84.0 routing_0.84.0 emissions_0.84.0;51.00;0.84.0;1;624.08;1.32;0.00;11.56;passenger;;0;0.00;157523.963117;1924.179831;12.410059;62.642584;2.632734;0;67.712689
54.00;53283046#0_0;165.89;20.94;36.00;0.00;192483968#1_0;0.00;21.56;vehroute_0.182.1 tripinfo_0.182.1 routing_0.182.1 emissions_0.182.1;18.00;0.182.1;0;368.27;1.29;0.00;0.40;passenger;;0;0.00;33221.188359;227.057128;1.840431;12.228951;0.573676;0;14.280277
55.00;53281543_0;136.33;13.07;23.00;23.00;408074469#0_0;12.10;0.00;vehroute_3.300.0 tripinfo_3.300.0 routing_3.300.0 emissions_3.300.0;32.00;3.300.0;1;301.69;1.20;0.00;11.97;bus;;0;0.00;613876.554269;948.209302;183.182009;4728.962817;101.095363;0;261.801709
57.00;-49030944#2_0;126.35;20.68;0.00;0.00;-47826546_0;29.45;14.01;vehroute_1.550.0 tripinfo_1.550.0 routing_1.550.0 emissions_1.550.0;57.00;1.550.0;1;734.15;1.26;0.00;6.96;passenger;;0;0.00;188676.925577;2266.210220;14.776519;76.043101;3.349055;0;81.103693
58.00;-53292327_0;316.56;13.35;2.00;2.00;--199263543_0;0.00;2.94;vehroute_0.85.0 tripinfo_0.85.0 routing_0.85.0 emissions_0.85.0;56.00;0.85.0;1;679.97;1.27;0.00;11.80;passenger;;0;0.00;184244.817732;2604.654168;16.237522;75.789914;3.407970;0;79.198592
58.00;775830384_0;114.22;7.65;0.00;0.00;-28639939#0_0;12.10;0.00;vehroute_2.250.0 tripinfo_2.250.0 routing_2.250.0 emissions_2.250.0;58.00;2.250.0;1;336.50;1.20;15.00;22.12;bus;;0;0.00;836101.375601;1507.118299;307.693281;6801.404118;158.054283;0;356.534211
58.00;28639939#0_0;139.89;16.11;24.00;24.00;53281545#2_0;12.10;0.00;vehroute_2.350.0 tripinfo_2.350.0 routing_2.350.0 emissions_2.350.0;34.00;2.350.0;1;329.61;1.20;0.00;14.72;bus;;0;0.00;742044.956200;1127.035696;216.336575;5684.197704;120.399714;0;316.465721
59.00;-37061736#7_0;33.63;10.90;0.00;0.00;583371595#1_0;75.58;18.28;vehroute_0.33.0 tripinfo_0.33.0 routing_0.33.0 emissions_0.33.0;59.00;0.33.0;1;855.43;1.10;0.00;10.20;passenger;;0;0.00;207358.049856;2537.606140;16.527217;84.963060;3.934541;0;89.133548
62.00;-37061736#7_0;33.63;13.06;4.00;4.00;583371595#1_0;0.00;14.94;vehroute_6.1062.0 tripinfo_6.1062.0 routing_6.1062.0 emissions_6.1062.0;58.00;6.1062.0;1;926.71;1.24;0.00;10.72;taxi;;0;0.00;266006.275789;3542.526321;22.570592;111.240595;5.409862;0;114.343384
63.00;49049126_0;160.53;12.66;8.00;8.00;--199263543_0;23.95;9.40;vehroute_0.88.0 tripinfo_0.88.0 routing_0.88.0 emissions_0.88.0;55.00;0.88.0;1;766.11;1.24;0.00;10.48;passenger;;0;0.00;221733.301711;3093.943191;19.385380;92.398645;4.376850;0;95.312811
65.00;-49049137_0;228.40;12.05;4.00;4.00;--199263543_0;0.00;0.51;vehroute_0.86.0 tripinfo_0.86.0 routing_0.86.0 emissions_0.86.0;61.00;0.86.0;1;666.79;1.11;0.00;15.09;passenger;;0;0.00;196599.702435;2993.298315;18.240700;80.314320;3.509044;0;84.509748
67.00;50172050#0_0;132.31;11.05;0.00;0.00;192483968#1_1;118.14;17.53;vehroute_0.185.0 tripinfo_0.185.0 routing_0.185.0 emissions_0.185.0;67.00;0.185.0;1;1008.17;1.05;0.00;4.21;passenger;;0;0.00;177294.075993;1512.365563;10.633794;67.117990;2.751159;0;76.210904
67.00;-49030944#2_0;126.35;17.64;0.00;0.00;-47826546_0;0.00;12.20;vehroute_1.530.0 tripinfo_1.530.0 routing_1.530.0 emissions_1.530.0;67.00;1.530.0;1;772.29;1.10;0.00;9.08;passenger;;0;0.00;189283.420364;2482.366983;15.699265;76.233918;3.252358;0;81.364667
67.00;775830384_1;114.22;17.83;42.00;0.86;53281545#2_0;0.00;18.04;vehroute_0.281.2 tripinfo_0.281.2 routing_0.281.2 emissions_0.281.2;25.00;0.281.2;1;398.70;1.08;0.00;1.41;passenger;;0;0.00;72515.997391;696.817787;4.870761;28.559188;1.283631;0;31.171272
